FECHA	DEPARTAMENTO 	MUNICIPIO	DIA 	HORA	BARRIO	ZONA	CLASE SITIO	ARMA EMPLEADA	MOVIL AGRESOR	MOVIL VICTIMA	EDAD	SEXO	ESTADO CIVIL	PAIS NACE	CLASE EMPLEADO	PROFESIONES	ESCOLARIDAD	CODIGO DANE	2010
27/09/2010	VALLE	GUADALAJARA DE BUGA	Lunes	23:30	CGTO. LOS BANCOS	RURAL	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	26	MASCULINO	DIVORCIADO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADA	PRIMARIA	76,111,000	1
27/09/2010	VALLE	PALMIRA	Lunes	1:15	LOS MANGOS	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	23	MASCULINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADO	SECUNDARIA	76,520,000	1
28/09/2010	ANTIOQUIA	CAUCASIA	Martes	12:00	PUEBLO NUEVO	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	39	MASCULINO	UNION LIBRE	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	5,154,000	1
28/09/2010	ANTIOQUIA	CAUCASIA	Martes	16:00	PUEBLO NUEVO	URBANA	FRENTE A ALMACEN - VIA PUBLICA	ARMA DE FUEGO	NO REPORTADO	A PIE	25	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	5,154,000	1
28/09/2010	ANTIOQUIA	CAUCASIA	Martes	22:45	EL FERRY	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	NO REPORTADO	A PIE	37	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	5,154,000	1
28/09/2010	ANTIOQUIA	MEDELLÍN (CT)	Martes	22:25	JARDIN  C-3	URBANA	DENTRO DE LA VIVIENDA	CUERDA/SOGA/CADENA	A PIE	A PIE	5	FEMENINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADO	ANALFABETA	5,001,000	1
28/09/2010	ANTIOQUIA	MEDELLÍN (CT)	Martes	22:25	JARDIN  C-3	URBANA	DENTRO DE LA VIVIENDA	CUERDA/SOGA/CADENA	A PIE	A PIE	30	FEMENINO	CASADO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	SECUNDARIA	5,001,000	1
28/09/2010	ANTIOQUIA	SANTA ROSA DE OSOS	Martes	11:00	SAN JOSE DE LA AHUMADA	RURAL	FINCAS Y SIMILARES	ARMA DE FUEGO	A PIE	A PIE	29	MASCULINO	UNION LIBRE	COLOMBIA	GANADERO	NO REPORTADO	SECUNDARIA	5,686,000	1
28/09/2010	ARAUCA	PUERTO RONDÓN	Martes	15:30	BARRIO NUEVO	RURAL	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	18	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO EJERCITO	NO REPORTADO	PRIMARIA	81,591,000	1
28/09/2010	CASANARE	SÁCAMA	Martes	2:07	LA COLORADA	RURAL	FINCAS Y SIMILARES	MINA ANTIPERSONA	A PIE	A PIE	26	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO EJERCITO	NO REPORTADO	SECUNDARIA	85,315,000	1
28/09/2010	CAUCA	ARGELIA	Martes	8:30	VDA PUENTE TIERRA	RURAL	FINCAS Y SIMILARES	ARMA DE FUEGO	A PIE	A PIE	63	MASCULINO	CASADO	COLOMBIA	COMERCIANTE	NO REPORTADO	SECUNDARIA	19,050,000	1
28/09/2010	CAUCA	SANTANDER DE QUILICHAO	Martes	19:40	PORVENIR	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	20	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	SECUNDARIA	19,698,000	1
28/09/2010	CESAR	VALLEDUPAR (CT)	Martes	7:32	SAN MARTIN	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	CONDUCTOR MOTOCICLETA	51	MASCULINO	UNION LIBRE	COLOMBIA	PENSIONADO	NO REPORTADO	SECUNDARIA	20,001,000	1
28/09/2010	CÓRDOBA	BUENAVISTA	Martes	16:30	-	RURAL	TROCHA	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	44	MASCULINO	UNION LIBRE	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	23,079,000	1
28/09/2010	CUNDINAMARCA	BOGOTÁ D.C. (CT)	Martes	18:15	ALQUERÍAS DE LA FRAGUA E-8	URBANA	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	30	MASCULINO	CASADO	COLOMBIA	DELINCUENCIA	NO REPORTADO	SECUNDARIA	11,001,000	1
28/09/2010	CUNDINAMARCA	BOGOTÁ D.C. (CT)	Martes	20:10	CERROS NORTE E-1	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	20	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	11,001,000	1
28/09/2010	GUAJIRA	ALBANIA	Martes	5:40	-	RURAL	CARRETERA	ARMA DE FUEGO	A PIE	A PIE	31	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	SECUNDARIA	44,035,000	1
28/09/2010	MAGDALENA	SANTA MARTA (CT)	Martes	18:10	SANTAFE	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	30	MASCULINO	NO REPORTADO	NO REPORTADO	DESEMPLEADO	NO REPORTADO	NO REPORTADO	47,001,000	1
28/09/2010	META	GUAMAL	Martes	21:10	INSPECCION EL ENCANTO	RURAL	FINCAS Y SIMILARES	ARMA DE FUEGO	NO REPORTADO	A PIE	27	MASCULINO	SEPARADO	COLOMBIA	COMERCIANTE	NO REPORTADO	NO REPORTADO	50,318,000	1
28/09/2010	NARIÑO	COLÓN	Martes	4:30	VEREDA LA PLATA	RURAL	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	33	MASCULINO	SOLTERO	COLOMBIA	AGRICULTOR	NO REPORTADO	PRIMARIA	52,203,000	1
28/09/2010	PUTUMAYO	PUERTO CAICEDO	Martes	22:00	VDA. LA INDEPENDENCIA	RURAL	FINCAS Y SIMILARES	ARMA DE FUEGO	A PIE	A PIE	23	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO EJERCITO	NO REPORTADA	SECUNDARIA	86,569,000	1
28/09/2010	RISARALDA	PEREIRA (CT)	Martes	18:00	CENTRO (A) PEREIRA	URBANA	ESTABLECIMIENTOS REVISADOS	ARMA DE FUEGO	NO REPORTADO	NO REPORTADO	42	MASCULINO	UNION LIBRE	COLOMBIA	COMERCIANTE	NO REPORTADO	SECUNDARIA	66,001,000	1
28/09/2010	TOLIMA	GUAMO	Martes	22:00	VRDA. SERREZUELA	RURAL	FINCAS Y SIMILARES	ARMA BLANCA	A PIE	A PIE	54	MASCULINO	CASADO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	PRIMARIA	73,319,000	1
28/09/2010	VALLE	ALCALÁ	Martes	2:30	EL CENTRO	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	24	FEMENINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADO	SECUNDARIA	76,020,000	1
28/09/2010	VALLE	BUGALAGRANDE	Martes	3:00	CGTO. LA URIBE	RURAL	ESTADERO	ARMA DE FUEGO	A PIE	A PIE	42	MASCULINO	UNION LIBRE	COLOMBIA	AGRICULTOR	NO REPORTADO	PRIMARIA	76,113,000	1
28/09/2010	VALLE	CALI (CT)	Martes	14:20	LAS ORQUIDEAS E14	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	22	MASCULINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADO	PRIMARIA	76,001,000	1
28/09/2010	VALLE	CALI (CT)	Martes	16:40	EL POBLADO II E13	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	29	MASCULINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADO	PRIMARIA	76,001,000	1
28/09/2010	VALLE	CALI (CT)	Martes	20:00	CAMELIAS E17	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	44	MASCULINO	CASADO	COLOMBIA	DESEMPLEADO	NO REPORTADO	SECUNDARIA	76,001,000	1
28/09/2010	VALLE	CALI (CT)	Martes	20:30	EL RETIRO E15	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	18	MASCULINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADO	PRIMARIA	76,001,000	1
28/09/2010	VALLE	CALI (CT)	Martes	21:15	PETECUY I E6	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	29	MASCULINO	UNION LIBRE	COLOMBIA	DESEMPLEADO	NO REPORTADO	PRIMARIA	76,001,000	1
28/09/2010	VALLE	CARTAGO	Martes	0:10	CENTRO	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	52	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	76,147,000	1
28/09/2010	VALLE	ZARZAL	Martes	20:10	GONZALO ECHEVERRY	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	37	MASCULINO	UNION LIBRE	COLOMBIA	EMPLEADO PARTICULAR	CONTADOR PUBLICO	SUPERIOR	76,895,000	1
1/10/2010 0:00	CALDAS	PALESTINA	Viernes	21:00	EL RECREO	URBANA	CANCHA DE FUTBOL	ARMA DE FUEGO	A PIE	A PIE	20	FEMENINO	SOLTERO	COLOMBIA	AMA DE CASA	NO REPORTADA	SECUNDARIA	17,524,000	1
29/09/2010	ANTIOQUIA	CALDAS	Miércoles	15:00	VDA. EL RAIZAL	RURAL	FINCAS Y SIMILARES	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	CONDUCTOR MOTOCICLETA	23	MASCULINO	NO REPORTA	NO REPORTADO	NO REPORTA	NO REPORTADO	NO REPORTADO	5,129,000	1
29/09/2010	ANTIOQUIA	CALDAS	Miércoles	17:23	VDA. LA CORRALA	RURAL	CASAS DE HABITACION	ARMA DE FUEGO	A PIE	A PIE	21	FEMENINO	SOLTERO	COLOMBIA	ESTUDIANTE	PSICOLOGO	SUPERIOR	5,129,000	1
29/09/2010	ANTIOQUIA	CALDAS	Miércoles	17:23	VDA. LA CORRALA	RURAL	CASAS DE HABITACION	ARMA DE FUEGO	A PIE	A PIE	25	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	5,129,000	1
29/09/2010	ANTIOQUIA	CAUCASIA	Miércoles	9:00	-	RURAL	FINCAS Y SIMILARES	ARMA DE FUEGO	NO REPORTADO	NO REPORTADO	15	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	SECUNDARIA	5,154,000	1
29/09/2010	ANTIOQUIA	CHIGORODÓ	Miércoles	12:10	-	RURAL	FINCAS Y SIMILARES	ARMA DE FUEGO	A PIE	A PIE	33	MASCULINO	CASADO	NO REPORTADO	EMPLEADO PARTICULAR	NO REPORTADO	SUPERIOR	5,172,000	1
29/09/2010	ANTIOQUIA	ITAGUI	Miércoles	22:03	SAMARIA DEL SUR	URBANA	FRENTE A RESIDENCIAS - VIA PUBLICA	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	VEHICULO	22	MASCULINO	UNION LIBRE	COLOMBIA	INDEPENDIENTE	NO REPORTADO	SECUNDARIA	5,360,000	1
29/09/2010	ANTIOQUIA	MEDELLÍN (CT)	Miércoles	16:44	EL CUCARACHO S.C.	RURAL	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	25	MASCULINO	NO REPORTA	COLOMBIA	NO REPORTA	NO REPORTADO	NO REPORTADO	5,001,000	1
29/09/2010	ANTIOQUIA	SAN PEDRO	Miércoles	10:30	LA PALMA	RURAL	FINCAS Y SIMILARES	ARMA DE FUEGO	A PIE	A PIE	29	MASCULINO	CASADO	COLOMBIA	AGRICULTOR	NO REPORTADO	SECUNDARIA	5,664,000	1
29/09/2010	ARAUCA	SARAVENA	Miércoles	20:10	LAS FLORES	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	47	MASCULINO	UNION LIBRE	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	PRIMARIA	81,736,000	1
29/09/2010	BOLÍVAR	SANTA ROSA DEL SUR	Miércoles	21:00	VDA. SAN BENITO	RURAL	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	76	MASCULINO	SOLTERO	COLOMBIA	AGRICULTOR	NO REPORTADO	PRIMARIA	13,688,000	1
29/09/2010	CAQUETÁ	LA MONTAÑITA	Miércoles	5:20	VDA.  LAS HERMOSAS BAJAS	RURAL	FINCAS Y SIMILARES	ARMA DE FUEGO	A PIE	A PIE	3	FEMENINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	ANALFABETA	18,410,000	1
29/09/2010	CAQUETÁ	SAN VICENTE DEL CAGUÁN	Miércoles	22:00	VDA. LA GUADUA	RURAL	FINCAS Y SIMILARES	ARMA DE FUEGO	A PIE	A PIE	71	MASCULINO	UNION LIBRE	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	18,753,000	1
29/09/2010	CAUCA	TIMBIQUÍ	Miércoles	15:00	-	URBANA	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	36	MASCULINO	UNION LIBRE	COLOMBIA	AGRICULTOR	NO REPORTADO	SECUNDARIA	19,809,000	1
29/09/2010	CESAR	VALLEDUPAR (CT)	Miércoles	10:45	LOS CACIQUES	URBANA	ESTACIONES DE SERVICIO	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	VEHICULO	25	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	20,001,000	1
29/09/2010	CÓRDOBA	LA APARTADA	Miércoles	22:20	-	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	NO REPORTADO	NO REPORTADO	67	MASCULINO	CASADO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	SECUNDARIA	23,350,000	1
29/09/2010	CUNDINAMARCA	BOGOTÁ D.C. (CT)	Miércoles	12:38	MARIA PAZ E-8	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	28	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	11,001,000	1
29/09/2010	CUNDINAMARCA	BOGOTÁ D.C. (CT)	Miércoles	13:50	ALAMOS SUR E-10	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	38	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	11,001,000	1
29/09/2010	CUNDINAMARCA	BOGOTÁ D.C. (CT)	Miércoles	18:30	NUEVA COLOMBIA E-19	URBANA	TIENDA	ARMA DE FUEGO	A PIE	A PIE	19	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	11,001,000	1
29/09/2010	CUNDINAMARCA	BOGOTÁ D.C. (CT)	Miércoles	23:13	ACACIAS SUR E-19	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	20	MASCULINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADO	PRIMARIA	11,001,000	1
29/09/2010	GUAJIRA	RIOHACHA (CT)	Miércoles	16:30	31 DE OCTUBRE	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	51	MASCULINO	UNION LIBRE	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	44,001,000	1
29/09/2010	GUAJIRA	RIOHACHA (CT)	Miércoles	19:25	URB. MAJAYURA I ETAPA	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	24	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	SECUNDARIA	44,001,000	1
29/09/2010	GUAJIRA	RIOHACHA (CT)	Miércoles	19:25	URB. MAJAYURA I ETAPA	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	28	MASCULINO	UNION LIBRE	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	44,001,000	1
29/09/2010	HUILA	NEIVA (CT)	Miércoles	6:30	VILLA AMARILLA	URBANA	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	18	MASCULINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADO	PRIMARIA	41,001,000	1
29/09/2010	MAGDALENA	PLATO	Miércoles	3:40	LAS MERCEDES	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	29	MASCULINO	SEPARADO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	47,555,000	1
29/09/2010	MAGDALENA	SANTA MARTA (CT)	Miércoles	11:55	LOS FUNDADORES	URBANA	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	23	MASCULINO	NO REPORTADO	NO REPORTADO	NO REPORTA	NO REPORTADO	NO REPORTADO	47,001,000	1
29/09/2010	NORTE DE SANTANDER	SAN CAYETANO	Miércoles	23:30	VEREDA TARIDO	RURAL	VIAS PUBLICAS	ARMA DE FUEGO	NO REPORTADO	NO REPORTADO	37	MASCULINO	UNION LIBRE	COLOMBIA	COMERCIANTE	NO REPORTADO	PRIMARIA	54,673,000	1
29/09/2010	PUTUMAYO	PUERTO ASÍS	Miércoles	21:30	ALVERNIA	URBANA	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	29	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADA	PRIMARIA	86,568,000	1
29/09/2010	RISARALDA	DOSQUEBRADAS	Miércoles	9:40	SATURNO	RURAL	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	35	MASCULINO	CASADO	COLOMBIA	EMPLEADO PUBLICO	NO REPORTADO	SECUNDARIA	66,170,000	1
29/09/2010	RISARALDA	PEREIRA (CT)	Miércoles	17:00	EL REMANSO	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	17	MASCULINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADO	ANALFABETA	66,001,000	1
29/09/2010	SANTANDER	BARBOSA	Miércoles	8:00	JOSE ANTONIO GALAN	URBANA	VIAS PUBLICAS	ARMA BLANCA	A PIE	A PIE	21	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	68,077,000	1
29/09/2010	VALLE	CAICEDONIA	Miércoles	0:50	OBRERO.	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	39	MASCULINO	CASADO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	76,122,000	1
29/09/2010	VALLE	CALI (CT)	Miércoles	12:25	LOURDES E18	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	27	MASCULINO	UNION LIBRE	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	76,001,000	1
29/09/2010	VALLE	CALI (CT)	Miércoles	19:15	POTRERO GRANDE E21	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	16	MASCULINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADO	PRIMARIA	76,001,000	1
29/09/2010	VALLE	CALI (CT)	Miércoles	23:30	EL LIMONAR E17	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	33	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	76,001,000	1
29/09/2010	VALLE	PALMIRA	Miércoles	2:20	SANTA TERESITA	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	CONDUCTOR MOTOCICLETA	20	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	76,520,000	1
29/09/2010	VALLE	TULUÁ	Miércoles	23:00	Lusitania	URBANA	RESTAURANTES	ARMA DE FUEGO	A PIE	A PIE	36	MASCULINO	SEPARADO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADA	SECUNDARIA	76,834,000	1
29/09/2010	VALLE	TULUÁ	Miércoles	23:00	Lusitania	URBANA	RESTAURANTES	ARMA DE FUEGO	A PIE	A PIE	43	MASCULINO	CASADO	COLOMBIA	COMERCIANTE	NO REPORTADA	SECUNDARIA	76,834,000	1
30/09/2010	ANTIOQUIA	BELLO	Jueves	22:28	ZAMORA	URBANA	FRENTE A RESIDENCIAS - VIA PUBLICA	ARMA DE FUEGO	A PIE	A PIE	19	MASCULINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADO	PRIMARIA	5,088,000	1
30/09/2010	ANTIOQUIA	BRICEÑO	Jueves	16:50	CHORRILLOS	RURAL	FINCAS Y SIMILARES	ARMA DE FUEGO	A PIE	A PIE	25	MASCULINO	UNION LIBRE	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	5,107,000	1
30/09/2010	ANTIOQUIA	CAUCASIA	Jueves	20:10	EL CAMELLO	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	NO REPORTADO	A PIE	38	MASCULINO	UNION LIBRE	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	5,154,000	1
30/09/2010	ANTIOQUIA	MEDELLÍN (CT)	Jueves	0:40	SANTA FE C-15	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	CONDUCTOR TAXI	27	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	5,001,000	1
30/09/2010	ANTIOQUIA	MEDELLÍN (CT)	Jueves	5:15	ARANJUEZ  C-4	URBANA	FRENTE A RESIDENCIAS - VIA PUBLICA	ARMA BLANCA	A PIE	A PIE	36	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	5,001,000	1
30/09/2010	ANTIOQUIA	MEDELLÍN (CT)	Jueves	5:31	GUAYAQUIL C-10	URBANA	FRENTE A RESIDENCIAS - VIA PUBLICA	ARMA DE FUEGO	A PIE	A PIE	26	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	SECUNDARIA	5,001,000	1
30/09/2010	ANTIOQUIA	MEDELLÍN (CT)	Jueves	6:20	ARANJUEZ  C-4	URBANA	FRENTE A RESIDENCIAS - VIA PUBLICA	ARMA DE FUEGO	A PIE	A PIE	33	MASCULINO	CASADO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	SECUNDARIA	5,001,000	1
30/09/2010	ANTIOQUIA	MEDELLÍN (CT)	Jueves	10:10	LA CANDELARIA C-10	URBANA	FRENTE A RESIDENCIAS - VIA PUBLICA	ARMA DE FUEGO	A PIE	A PIE	34	MASCULINO	SOLTERO	COLOMBIA	DELINCUENCIA	NO REPORTADO	PRIMARIA	5,001,000	1
30/09/2010	ANTIOQUIA	MEDELLÍN (CT)	Jueves	11:40	POPULAR 1 C-1	URBANA	FRENTE A RESIDENCIAS - VIA PUBLICA	ARMA DE FUEGO	A PIE	A PIE	20	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	SECUNDARIA	5,001,000	1
30/09/2010	ANTIOQUIA	MEDELLÍN (CT)	Jueves	19:00	LA PRADERA  S.A.P.	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	24	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	5,001,000	1
30/09/2010	ANTIOQUIA	RIONEGRO	Jueves	13:30	-	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	28	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	PRIMARIA	5,615,000	1
30/09/2010	ARAUCA	ARAUCA (CT)	Jueves	22:30	SAN CARLOS	URBANA	CASAS DE HABITACION	CONTUNDENTES	A PIE	A PIE	50	MASCULINO	UNION LIBRE	NO REPORTADO	EMPLEADO PARTICULAR	NO REPORTADO	PRIMARIA	81,001,000	1
30/09/2010	ARAUCA	ARAUCA (CT)	Jueves	22:30	SAN CARLOS	URBANA	CASAS DE HABITACION	CONTUNDENTES	A PIE	A PIE	53	FEMENINO	UNION LIBRE	COLOMBIA	AMA DE CASA	NO REPORTADO	PRIMARIA	81,001,000	1
30/09/2010	ATLÁNTICO	BARRANQUILLA (CT)	Jueves	20:20	7 DE ABRIL	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	29	MASCULINO	UNION LIBRE	COLOMBIA	INDEPENDIENTE	NO REPORTADO	SECUNDARIA	8,001,000	1
30/09/2010	BOYACÁ	DUITAMA	Jueves	21:40	LA PERLA	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	21	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	15,238,000	1
30/09/2010	BOYACÁ	PUERTO BOYACÁ	Jueves	22:00	ASOFAMILIAS	URBANA	CASAS DE HABITACION	ARMA DE FUEGO	A PIE	A PIE	28	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	15,572,000	1
30/09/2010	CAQUETÁ	SAN VICENTE DEL CAGUÁN	Jueves	17:45	VDA. EL TIGRE	RURAL	FINCAS Y SIMILARES	MINA ANTIPERSONA	A PIE	A PIE	45	MASCULINO	UNION LIBRE	COLOMBIA	INDEPENDIENTE	NO REPORTADO	PRIMARIA	18,753,000	1
30/09/2010	CESAR	VALLEDUPAR (CT)	Jueves	8:00	DIVINO NIÑO	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	38	MASCULINO	UNION LIBRE	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	20,001,000	1
30/09/2010	CESAR	VALLEDUPAR (CT)	Jueves	11:30	EL PRADO	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	29	MASCULINO	SOLTERO	COLOMBIA	EMPLEADO PARTICULAR	NO REPORTADO	SECUNDARIA	20,001,000	1
30/09/2010	CÓRDOBA	MONTERÍA (CT)	Jueves	20:00	RANCHO GRANDE	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	17	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	SECUNDARIA	23,001,000	1
30/09/2010	CÓRDOBA	SAN ANTERO	Jueves	19:00	-	RURAL	VIAS PUBLICAS	ARMA DE FUEGO	CONDUCTOR MOTOCICLETA	A PIE	21	MASCULINO	SOLTERO	COLOMBIA	INDEPENDIENTE	NO REPORTADO	SECUNDARIA	23,672,000	1
30/09/2010	CUNDINAMARCA	BOGOTÁ D.C. (CT)	Jueves	13:40	MARIA PAZ E-8	URBANA	VIAS PUBLICAS	ARMA DE FUEGO	A PIE	A PIE	25	MASCULINO	SOLTERO	COLOMBIA	DESEMPLEADO	NO REPORTADO	PRIMARIA	11,001,000	1
